building	culture	subculture	faction	battlefield_building	artpiece	artpiece_animated	description	icon	disables	short_description	flavour	display_tooltip
bel_bld_all_resources_port_fish_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_port_fish_2	false	att_bld_barbarian_port_fish_2	att_bld_barbarian_port_fish_2	true
bel_bld_all_resources_port_fish_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_port_fish_3	false	att_bld_barbarian_port_fish_3	att_bld_barbarian_port_fish_3	true
bel_bld_all_resources_port_fish_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_port_fish_4	false	att_bld_barbarian_port_fish_4	att_bld_barbarian_port_fish_4	true
bel_bld_all_resources_port_generic_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_port_1	false	att_bld_barbarian_port_1	att_bld_barbarian_port_1	true
bel_bld_all_resources_port_generic_ruin					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_settlement_ruin	false	att_bld_all_ruins	att_bld_all_ruins	true
bel_bld_all_resources_port_military_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_port_military_2	false	att_bld_barbarian_port_military_2	att_bld_barbarian_port_military_2	true
bel_bld_all_resources_port_military_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_port_military_3	false	att_bld_barbarian_port_military_3	att_bld_barbarian_port_military_3	true
bel_bld_all_resources_port_military_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_port_military_4	false	att_bld_barbarian_port_military_4	att_bld_barbarian_port_military_4	true
bel_bld_all_resources_port_trade_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_port_trade_2	false	att_bld_barbarian_port_trade_2	att_bld_barbarian_port_trade_2	true
bel_bld_all_resources_port_trade_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_port_trade_3	false	att_bld_barbarian_port_trade_3	att_bld_barbarian_port_trade_3	true
bel_bld_all_resources_port_trade_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_port_trade_4	false	att_bld_barbarian_port_trade_4	att_bld_barbarian_port_trade_4	true
bel_bld_all_resources_salt_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_salt_1	false	att_bld_all_resources_salt_1	att_bld_all_resources_salt_1	true
bel_bld_all_resources_salt_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_salt_2	false	att_bld_all_resources_salt_2	att_bld_all_resources_salt_2	true
bel_bld_all_resources_salt_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_salt_3	false	att_bld_all_resources_salt_3	att_bld_all_resources_salt_3	true
bel_bld_all_resources_salt_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_salt_4	false	att_bld_all_resources_salt_4	att_bld_all_resources_salt_4	true
bel_bld_all_resources_wood_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_wood_1	false	att_bld_all_resources_wood_1	att_bld_all_resources_wood_1	true
bel_bld_all_resources_wood_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_wood_2	false	att_bld_all_resources_wood_2	att_bld_all_resources_wood_2	true
bel_bld_all_resources_wood_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_wood_3	false	att_bld_all_resources_wood_3	att_bld_all_resources_wood_3	true
bel_bld_all_resources_wood_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_wood_4	false	att_bld_all_resources_wood_4	att_bld_all_resources_wood_4	true
bel_bld_camp_camp_1					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_camp_1	false	bel_bld_camp_camp_1	bel_bld_camp_camp_1	true
bel_bld_camp_camp_2					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_camp_2	false	bel_bld_camp_camp_2	bel_bld_camp_camp_2	true
bel_bld_camp_camp_3					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_camp_3	false	bel_bld_camp_camp_3	bel_bld_camp_camp_3	true
bel_bld_camp_camp_4					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_camp_4	false	bel_bld_camp_camp_4	bel_bld_camp_camp_4	true
bel_bld_camp_food_1					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_food_1	false	bel_bld_camp_food_1	bel_bld_camp_food_1	true
bel_bld_camp_food_grain_2					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_food_grain_2	false	bel_bld_camp_food_grain_2	bel_bld_camp_food_grain_2	true
bel_bld_camp_food_grain_3					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_food_grain_3	false	bel_bld_camp_food_grain_3	bel_bld_camp_food_grain_3	true
bel_bld_camp_food_grain_4					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_food_grain_4	false	bel_bld_camp_food_grain_4	bel_bld_camp_food_grain_4	true
bel_bld_camp_food_meat_2					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_food_meat_2	false	bel_bld_camp_food_meat_2	bel_bld_camp_food_meat_2	true
bel_bld_camp_food_meat_3					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_food_meat_3	false	bel_bld_camp_food_meat_3	bel_bld_camp_food_meat_3	true
bel_bld_camp_food_meat_4					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_food_meat_4	false	bel_bld_camp_food_meat_4	bel_bld_camp_food_meat_4	true
bel_bld_camp_market_1					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_market_1	false	bel_bld_camp_market_1	bel_bld_camp_market_1	true
bel_bld_camp_market_2					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_market_2	false	bel_bld_camp_market_2	bel_bld_camp_market_2	true
bel_bld_camp_market_3					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_market_3	false	bel_bld_camp_market_3	bel_bld_camp_market_3	true
bel_bld_camp_market_4					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_market_4	false	bel_bld_camp_market_4	bel_bld_camp_market_4	true
bel_bld_camp_military_1					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_military_1	false	bel_bld_camp_military_1	bel_bld_camp_military_1	true
bel_bld_camp_military_2					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_military_2	false	bel_bld_camp_military_2	bel_bld_camp_military_2	true
bel_bld_camp_military_3					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_military_3	false	bel_bld_camp_military_3	bel_bld_camp_military_3	true
bel_bld_camp_military_4					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_military_4	false	bel_bld_camp_military_4	bel_bld_camp_military_4	true
bel_bld_camp_officers_1					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_officers_1	false	bel_bld_camp_officers_1	bel_bld_camp_officers_1	true
bel_bld_camp_officers_prison_2					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_officers_prison_2	false	bel_bld_camp_officers_prison_2	bel_bld_camp_officers_prison_2	true
bel_bld_camp_officers_prison_3					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_officers_prison_3	false	bel_bld_camp_officers_prison_3	bel_bld_camp_officers_prison_3	true
bel_bld_camp_officers_prison_4					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_officers_prison_4	false	bel_bld_camp_officers_prison_4	bel_bld_camp_officers_prison_4	true
bel_bld_camp_officers_tents_2					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_officers_tents_2	false	bel_bld_camp_officers_tents_2	bel_bld_camp_officers_tents_2	true
bel_bld_camp_officers_tents_3					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_officers_tents_3	false	bel_bld_camp_officers_tents_3	bel_bld_camp_officers_tents_3	true
bel_bld_camp_officers_tents_4					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_officers_tents_4	false	bel_bld_camp_officers_tents_4	bel_bld_camp_officers_tents_4	true
bel_bld_camp_sanitation_1					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_sanitation_1	false	bel_bld_camp_sanitation_1	bel_bld_camp_sanitation_1	true
bel_bld_camp_sanitation_2					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_sanitation_2	false	bel_bld_camp_sanitation_2	bel_bld_camp_sanitation_2	true
bel_bld_camp_sanitation_3					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_sanitation_3	false	bel_bld_camp_sanitation_3	bel_bld_camp_sanitation_3	true
bel_bld_camp_sanitation_4					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_sanitation_4	false	bel_bld_camp_sanitation_4	bel_bld_camp_sanitation_4	true
bel_bld_camp_workshop_1					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_workshop_1	false	bel_bld_camp_workshop_1	bel_bld_camp_workshop_1	true
bel_bld_camp_workshop_armour_2					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_workshop_armour_2	false	bel_bld_camp_workshop_armour_2	bel_bld_camp_workshop_armour_2	true
bel_bld_camp_workshop_armour_3					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_workshop_armour_3	false	bel_bld_camp_workshop_armour_3	bel_bld_camp_workshop_armour_3	true
bel_bld_camp_workshop_armour_4					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_workshop_armour_4	false	bel_bld_camp_workshop_armour_4	bel_bld_camp_workshop_armour_4	true
bel_bld_camp_workshop_siege_2					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_workshop_siege_2	false	bel_bld_camp_workshop_siege_2	bel_bld_camp_workshop_siege_2	true
bel_bld_camp_workshop_siege_3					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_workshop_siege_3	false	bel_bld_camp_workshop_siege_3	bel_bld_camp_workshop_siege_3	true
bel_bld_camp_workshop_siege_4					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_workshop_siege_4	false	bel_bld_camp_workshop_siege_4	bel_bld_camp_workshop_siege_4	true
bel_bld_camp_workshop_weapon_2					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_workshop_weapon_2	false	bel_bld_camp_workshop_weapon_2	bel_bld_camp_workshop_weapon_2	true
bel_bld_camp_workshop_weapon_3					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_workshop_weapon_3	false	bel_bld_camp_workshop_weapon_3	bel_bld_camp_workshop_weapon_3	true
bel_bld_camp_workshop_weapon_4					campaign_sho_castle_1_fort		PLACEHOLDER	bel_bld_camp_workshop_weapon_4	false	bel_bld_camp_workshop_weapon_4	bel_bld_camp_workshop_weapon_4	true
bel_bld_religion_arian_legendary_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_major_1	false	att_bld_religion_arian_major_1	att_bld_religion_arian_major_1	true
bel_bld_religion_arian_legendary_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_major_church_2	false	att_bld_religion_arian_major_church_2	att_bld_religion_arian_major_church_2	true
bel_bld_religion_arian_legendary_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_major_church_3	false	att_bld_religion_arian_major_church_3	att_bld_religion_arian_major_church_3	true
bel_bld_religion_arian_legendary_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_major_church_4	false	att_bld_religion_arian_major_church_4	att_bld_religion_arian_major_church_4	true
bel_bld_religion_arian_legendary_5					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_legendary_5	false	att_bld_religion_arian_major_church_5_legendary	att_bld_religion_arian_major_church_5_legendary	true
bel_bld_religion_arian_major_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_major_1	false	att_bld_religion_arian_major_1	att_bld_religion_arian_major_1	true
bel_bld_religion_arian_major_church_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_major_church_2	false	att_bld_religion_arian_major_church_2	att_bld_religion_arian_major_church_2	true
bel_bld_religion_arian_major_church_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_major_church_3	false	att_bld_religion_arian_major_church_3	att_bld_religion_arian_major_church_3	true
bel_bld_religion_arian_major_church_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_major_church_4	false	att_bld_religion_arian_major_church_4	att_bld_religion_arian_major_church_4	true
bel_bld_religion_arian_major_monestary_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_major_monestary_2	false	att_bld_religion_arian_major_monestary_2	att_bld_religion_arian_major_monestary_2	true
bel_bld_religion_arian_major_monestary_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_major_monestary_3	false	att_bld_religion_arian_major_monestary_3	att_bld_religion_arian_major_monestary_3	true
bel_bld_religion_arian_major_monestary_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_major_monestary_4	false	att_bld_religion_arian_major_monestary_4	att_bld_religion_arian_major_monestary_4	true
bel_bld_religion_arian_minor_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_minor_1	false	att_bld_religion_arian_minor_1	att_bld_religion_arian_minor_1	true
bel_bld_religion_arian_minor_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_minor_2	false	att_bld_religion_arian_minor_2	att_bld_religion_arian_minor_2	true
bel_bld_religion_arian_minor_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_minor_3	false	att_bld_religion_arian_minor_3	att_bld_religion_arian_minor_3	true
bel_bld_religion_arian_minor_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_arian_minor_4	false	att_bld_religion_arian_minor_4	att_bld_religion_arian_minor_4	true
bel_bld_religion_catholic_legendary_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_major_1	false	att_bld_religion_catholic_major_1	att_bld_religion_catholic_major_church_2	true
bel_bld_religion_catholic_legendary_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_major_church_2	false	att_bld_religion_catholic_major_church_2	att_bld_religion_catholic_major_church_2	true
bel_bld_religion_catholic_legendary_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_major_church_3	false	att_bld_religion_catholic_major_church_3	att_bld_religion_catholic_major_church_3	true
bel_bld_religion_catholic_legendary_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_major_church_4	false	att_bld_religion_catholic_major_church_4	att_bld_religion_catholic_major_church_4	true
bel_bld_religion_catholic_legendary_5					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_legendary_5	false	att_bld_religion_catholic_major_church_5_legendary	att_bld_religion_catholic_major_church_5_legendary	true
bel_bld_religion_catholic_major_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_major_1	false	att_bld_religion_catholic_major_1	att_bld_religion_catholic_major_church_2	true
bel_bld_religion_catholic_major_church_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_major_church_2	false	att_bld_religion_catholic_major_church_2	att_bld_religion_catholic_major_church_2	true
bel_bld_religion_catholic_major_church_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_major_church_3	false	att_bld_religion_catholic_major_church_3	att_bld_religion_catholic_major_church_3	true
bel_bld_religion_catholic_major_church_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_major_church_4	false	att_bld_religion_catholic_major_church_4	att_bld_religion_catholic_major_church_4	true
bel_bld_religion_catholic_major_monestary_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_major_monestary_2	false	att_bld_religion_catholic_major_monestary_2	att_bld_religion_catholic_major_monestary_2	true
bel_bld_religion_catholic_major_monestary_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_major_monestary_3	false	att_bld_religion_catholic_major_monestary_3	att_bld_religion_catholic_major_monestary_3	true
bel_bld_religion_catholic_major_monestary_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_major_monestary_4	false	att_bld_religion_catholic_major_monestary_4	att_bld_religion_catholic_major_monestary_4	true
bel_bld_religion_catholic_minor_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_minor_1	false	att_bld_religion_catholic_minor_1	att_bld_religion_catholic_minor_1	true
bel_bld_religion_catholic_minor_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_minor_2	false	att_bld_religion_catholic_minor_2	att_bld_religion_catholic_minor_2	true
bel_bld_religion_catholic_minor_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_minor_3	false	att_bld_religion_catholic_minor_3	att_bld_religion_catholic_minor_3	true
bel_bld_religion_catholic_minor_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_minor_4	false	att_bld_religion_catholic_minor_4	att_bld_religion_catholic_minor_4	true
bel_bld_religion_grecoroman_major_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_grecoroman_major_1	false	att_bld_religion_grecoroman_major_1	att_bld_religion_grecoroman_major_1	true
bel_bld_religion_grecoroman_major_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_grecoroman_major_2	false	att_bld_religion_grecoroman_major_2	att_bld_religion_grecoroman_major_2	true
bel_bld_religion_grecoroman_major_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_grecoroman_major_3	false	att_bld_religion_grecoroman_major_3	att_bld_religion_grecoroman_major_3	true
bel_bld_religion_grecoroman_major_4_cult					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_grecoroman_major_4_cult	false	att_bld_religion_grecoroman_major_4_cult	att_bld_religion_grecoroman_major_4_cult	true
bel_bld_religion_grecoroman_major_4_hermes					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_grecoroman_major_4_hermes	false	att_bld_religion_grecoroman_major_4_hermes	att_bld_religion_grecoroman_major_4_hermes	true
bel_bld_religion_grecoroman_major_4_isis					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_grecoroman_major_4_isis	false	att_bld_religion_grecoroman_major_4_isis	att_bld_religion_grecoroman_major_4_isis	true
bel_bld_religion_grecoroman_major_4_serapis					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_grecoroman_major_4_serapis	false	att_bld_religion_grecoroman_major_4_serapis	att_bld_religion_grecoroman_major_4_serapis	true
bel_bld_religion_grecoroman_major_4_sol					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_grecoroman_major_4_sol	false	att_bld_religion_grecoroman_major_4_sol	att_bld_religion_grecoroman_major_4_sol	true
bel_bld_religion_grecoroman_minor_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_grecoroman_minor_1	false	att_bld_religion_grecoroman_minor_1	att_bld_religion_grecoroman_minor_1	true
bel_bld_religion_grecoroman_minor_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_grecoroman_minor_2	false	att_bld_religion_grecoroman_minor_2	att_bld_religion_grecoroman_minor_2	true
bel_bld_religion_grecoroman_minor_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_grecoroman_minor_3	false	att_bld_religion_grecoroman_minor_3	att_bld_religion_grecoroman_minor_3	true
bel_bld_religion_grecoroman_minor_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_grecoroman_minor_4	false	att_bld_religion_grecoroman_minor_4	att_bld_religion_grecoroman_minor_4	true
bel_bld_religion_orthodox_legendary_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_1	false	att_bld_religion_orthodox_major_church_2	att_bld_religion_orthodox_major_church_2	true
bel_bld_religion_orthodox_legendary_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_church_2	false	att_bld_religion_orthodox_major_church_2	att_bld_religion_orthodox_major_church_2	true
bel_bld_religion_orthodox_legendary_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_church_3	false	att_bld_religion_orthodox_major_church_3	att_bld_religion_orthodox_major_church_3	true
bel_bld_religion_orthodox_legendary_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_church_4	false	att_bld_religion_orthodox_major_church_4	att_bld_religion_orthodox_major_church_4	true
bel_bld_religion_orthodox_legendary_5					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_legendary_5	false	att_bld_religion_orthodox_major_church_5_legendary	att_bld_religion_orthodox_major_church_5_legendary	true
bel_bld_religion_orthodox_major_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_1	false	att_bld_religion_orthodox_major_church_2	att_bld_religion_orthodox_major_church_2	true
bel_bld_religion_orthodox_major_church_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_church_2	false	att_bld_religion_orthodox_major_church_2	att_bld_religion_orthodox_major_church_2	true
bel_bld_religion_orthodox_major_church_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_church_3	false	att_bld_religion_orthodox_major_church_3	att_bld_religion_orthodox_major_church_3	true
bel_bld_religion_orthodox_major_church_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_church_4	false	att_bld_religion_orthodox_major_church_4	att_bld_religion_orthodox_major_church_4	true
bel_bld_religion_orthodox_major_monestary_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_monestary_2	false	att_bld_religion_orthodox_major_monestary_2	att_bld_religion_orthodox_major_monestary_2	true
bel_bld_religion_orthodox_major_monestary_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_monestary_3	false	att_bld_religion_orthodox_major_monestary_3	att_bld_religion_orthodox_major_monestary_3	true
bel_bld_religion_orthodox_major_monestary_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_monestary_4	false	att_bld_religion_orthodox_major_monestary_4	att_bld_religion_orthodox_major_monestary_4	true
bel_bld_religion_orthodox_minor_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_minor_1	false	att_bld_religion_orthodox_major_church_2	att_bld_religion_orthodox_major_church_2	true
bel_bld_religion_orthodox_minor_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_minor_2	false	att_bld_religion_orthodox_major_church_3	att_bld_religion_orthodox_major_church_3	true
bel_bld_religion_orthodox_minor_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_minor_3	false	att_bld_religion_orthodox_major_church_4	att_bld_religion_orthodox_major_church_4	true
bel_bld_religion_orthodox_minor_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_minor_4	false	att_bld_religion_orthodox_major_church_2	att_bld_religion_orthodox_major_church_2	true
bel_bld_religion_other_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_other_1	false	att_bld_religion_other_1	att_bld_religion_other_1	true
bel_bld_roman_city_major_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_city_major_1	false	att_bld_roman_west_city_major_1	att_bld_roman_west_city_major_1	true
bel_bld_roman_city_major_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_city_major_2	false	att_bld_roman_west_city_major_2	att_bld_roman_west_city_major_2	true
bel_bld_roman_city_major_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_city_major_3	false	att_bld_roman_west_city_major_3	att_bld_roman_west_city_major_3	true
bel_bld_roman_city_major_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_city_major_4	false	att_bld_roman_west_city_major_4	att_bld_roman_west_city_major_4	true
bel_bld_roman_city_major_ruin					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_settlement_ruin	false	att_bld_all_ruins	att_bld_all_ruins	true
bel_bld_roman_city_minor_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_city_minor_generic_1	false	att_bld_roman_west_city_minor_generic_1	att_bld_roman_west_city_minor_generic_1	true
bel_bld_roman_city_minor_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_city_minor_generic_2	false	att_bld_roman_west_city_minor_generic_2	att_bld_roman_west_city_minor_generic_2	true
bel_bld_roman_city_minor_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_city_minor_generic_3	false	att_bld_roman_west_city_minor_generic_3	att_bld_roman_west_city_minor_generic_3	true
bel_bld_roman_city_minor_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_city_minor_generic_4	false	att_bld_roman_west_city_minor_generic_4	att_bld_roman_west_city_minor_generic_4	true
bel_bld_roman_city_minor_ruin					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_settlement_ruin	false	att_bld_all_ruins	att_bld_all_ruins	true
bel_bld_roman_civic_entertain_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_entertain_2	false	bel_bld_roman_civic_entertain_2	bel_bld_roman_civic_entertain_2	true
bel_bld_roman_civic_entertain_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_entertain_drama_3	false	bel_bld_roman_civic_entertain_3	bel_bld_roman_civic_entertain_3	true
bel_bld_roman_civic_entertain_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_entertain_drama_4	false	bel_bld_roman_civic_entertain_4	bel_bld_roman_civic_entertain_4	true
bel_bld_roman_civic_library_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_library_2	false	bel_bld_roman_civic_library_2	bel_bld_roman_civic_library_2	true
bel_bld_roman_civic_library_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_library_3	false	bel_bld_roman_civic_library_3	bel_bld_roman_civic_library_3	true
bel_bld_roman_civic_library_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_library_4	false	bel_bld_roman_civic_library_4	bel_bld_roman_civic_library_4	true
bel_bld_roman_civic_major_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_major_1	false	bel_bld_roman_civic_major_1	bel_bld_roman_civic_major_1	true
bel_bld_roman_civic_market_slave_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_market_2	false	bel_bld_roman_civic_market_slave_2	bel_bld_roman_civic_market_slave_2	true
bel_bld_roman_civic_market_slave_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_market_slave_3	false	bel_bld_roman_civic_market_slave_3	bel_bld_roman_civic_market_slave_3	true
bel_bld_roman_civic_market_slave_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_market_slave_4	false	bel_bld_roman_civic_market_slave_4	bel_bld_roman_civic_market_slave_4	true
bel_bld_roman_civic_market_wine_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_market_2	false	bel_bld_roman_civic_market_wine_2	bel_bld_roman_civic_market_wine_2	true
bel_bld_roman_civic_market_wine_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_market_wine_3	false	bel_bld_roman_civic_market_wine_3	bel_bld_roman_civic_market_wine_3	true
