key	index	subculture	category	screen_name	screen_adjective	name_group	skin	ui_skin	is_rebel	mp_available	mp_available_naval	icons_path_units	flags_path	republican_flag_path	same_gov_type_revolution_flag_path	military_group	settler_rebellion_faction	movie_death_event	mp_use_republic_early	mp_use_republic_late	unit_regiment_name_group	ship_name_group	attack_desc	defend_desc	mp_stats_name	pre_battle_speech_parameter	can_be_regionless	senator_total	uses_legion_names	can_be_horde	use_military_force_morale	mp_force_gen_template	win_movie	voiceover_subculture	primary_colour_hex	alt_primary_colour_hex	secondary_colour_hex	alt_secondary_colour_hex	rebel_colour_hex	uniform_colour_hex	alt_uniform_colour_hex	card_colour_hex
cha_fact_aquitane	2041790626	bel_sub_cult_roman	playable	Duchy of Aquitane	Aquitane	198	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Aquitaine	data\ui\flags\	data\ui\flags\	cha_christian		0	false	false	92	92	You are attacking the Duchy of Aquitane!	You are defending against the Duchy of Aquitane!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	B8BDA9	000000	000000	000000	000000	000000	000000	B8BDA9
cha_fact_asturias	2041790587	bel_sub_cult_roman	playable	Kingdom of Asturias	Asturian	250	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Asturias	data\ui\flags\	data\ui\flags\	cha_spanish		0	false	false	92	92	You are attacking the Kingdom of Asturias!	You are defending against the Kingdom of Asturias!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks	cha_win_asturias	bel_sub_cult_roman	406397	000000	000000	000000	000000	000000	000000	406397
cha_fact_avars	2041790569	att_sub_cult_nomadic_sarmatian	playable	Avars	Avar	132	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Avar	data\ui\flags\	data\ui\flags\	att_nom_huns			false	false	92	92	You are attacking the Avars!	You are defending against the Avar!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks	cha_win_avars	att_sub_cult_nomadic_sarmatian	E3A145	000000	000000	000000	000000	000000	000000	DE9526
cha_fact_badajoz	2041790780	att_sub_cult_eastern_sassanid	playable	Taifa of Badajoz	Badajoz	215	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Badajoz	data\ui\flags\	data\ui\flags\	cha_muslim		0	false	false	92	92	You are attacking the Taifa of Badajoz!	You are defending against the Taifa of Badajoz!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_eastern_sassanid	76858D	000000	000000	000000	000000	000000	000000	76858D
cha_fact_barcelona	2041790785	att_sub_cult_eastern_sassanid	playable	Taifa of Barcelona	Barcelona	215	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Barcelona	data\ui\flags\	data\ui\flags\	cha_muslim		0	false	false	92	92	You are attacking the Taifa of Barcelona!	You are defending against the Taifa of Barcelona!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_eastern_sassanid	F2BC51	000000	000000	000000	000000	000000	000000	F2BC51
cha_fact_bavaria	2041790633	bel_sub_cult_roman	playable	Duchy of Bavaria	Bavarian	212	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Bavaria	data\ui\flags\	data\ui\flags\	cha_christian		0	false	false	92	92	You are attacking the Duchy of Bavaria!	You are defending against the Duchy of Bavaria!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	66849E	000000	000000	000000	000000	000000	000000	66849E
cha_fact_benevento	2041790634	att_sub_cult_roman_east	playable	Duchy of Benevento	Benevento	212	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Benevento	data\ui\flags\	data\ui\flags\	cha_lombard		0	false	false	92	92	You are attacking the Duchy of Benevento!	You are defending against the Duchy of Benevento!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_roman_east	EFDCCB	000000	000000	000000	000000	000000	000000	EFDCCB
cha_fact_bohemia	2041790618	att_sub_cult_barbarian_germanic_east	playable	Bohemia	Bohemian	242	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Bohemia	data\ui\flags\	data\ui\flags\	cha_slavic		0	false	false	92	92	You are attacking Bohemia!	You are defending against Bohemia!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_east	3C1413	000000	000000	000000	000000	000000	000000	5D201F
cha_fact_brittany	2041790703	att_sub_cult_barbarian_celtic	playable	Kingdom of Brittany	Brittany	185	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Brittany	data\ui\flags\	data\ui\flags\	cha_breton		0	false	false	92	92	You are attacking the Kingdom of Brittany!	You are defending against the Kingdom of Brittany!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	E4D9C7	000000	000000	000000	000000	000000	000000	E4D9C7
cha_fact_burgundy	2041790640	bel_sub_cult_roman	playable	Duchy of Burgundy	Burgundian	198	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Burgundy	data\ui\flags\	data\ui\flags\	cha_christian		0	false	false	92	92	You are attacking the Duchy of Burgundy!	You are defending against the Duchy of Burgundy!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	945246	000000	000000	000000	000000	000000	000000	945246
cha_fact_carloman	2041790559	att_sub_cult_roman_west	playable	Kingdom of Carloman	Carlomanian	198	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Carloman	data\ui\flags\	data\ui\flags\	cha_frankish			false	false	92	92	You are attacking the Kingdom of Carloman!	You are defending against the Kingdom of Carloman!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_roman_west	E48130	000000	000000	000000	000000	000000	000000	DE8E39
cha_fact_charlemagne	2041790554	att_sub_cult_roman_west	playable	Kingdom of Charlemagne	Carolingian	198	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Charlemagne	data\ui\flags\	data\ui\flags\	cha_frankish			false	false	92	92	You are attacking the Kingdom of Charlemagne!	You are defending against the Kingdom of Charlemagne!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks	cha_win_carolingians	att_sub_cult_roman_west	6B2D3D	000000	000000	000000	000000	000000	000000	603433
cha_fact_connachta	2041790710	att_sub_cult_barbarian_celtic	playable	Kingdom of Connachta	Connachtan	203	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Connachta	data\ui\flags\	data\ui\flags\	cha_irish		0	false	false	92	92	You are attacking the Kingdom of Connachta!	You are defending against the Kingdom of Connachta!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	BEADA3	000000	000000	000000	000000	000000	000000	BEADA3
cha_fact_cordoba	2041790578	att_sub_cult_eastern_sassanid	playable	Emirate of Cordoba	Cordoban	215	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Cordoba	data\ui\flags\	data\ui\flags\	cha_muslim		0	false	false	92	92	You are attacking the Emirate of Cordoba!	You are defending against the Emirate of Cordoba!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks	cha_win_cordoba	att_sub_cult_eastern_caucasian	4E863D	000000	000000	000000	000000	000000	000000	4E863D
cha_fact_croatia	2041790649	bel_sub_cult_roman	playable	Duchy of Croatia	Croatian	242	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Croatia	data\ui\flags\	data\ui\flags\	cha_christian		0	false	false	92	92	You are attacking the Duchy of Croatia!	You are defending against the Duchy of Croatia!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	D52D20	000000	000000	000000	000000	000000	000000	BE2A1E
cha_fact_danes	2041790596	att_sub_cult_barbarian_germanic_north	playable	Kingdom of the Danes	Dane	252	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Danes	data\ui\flags\	data\ui\flags\	cha_viking		0	false	false	92	92	You are attacking the Kingdom of the Danes!	You are defending against the Kingdom of the Danes!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks	cha_win_danes	att_sub_cult_barbarian_germanic_north	869290	000000	000000	000000	000000	000000	000000	778C8F
cha_fact_eastphalia	2041790691	att_sub_cult_barbarian_germanic_north	playable	Eastphalia	Eastphalian	191	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Eastphalia	data\ui\flags\	data\ui\flags\	cha_saxon		0	false	false	92	92	You are attacking Eastphalia!	You are defending against Eastphalia!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_north	A63D41	000000	000000	000000	000000	000000	000000	A63D41
cha_fact_frisia	2041790655	bel_sub_cult_roman	playable	Duchy of Frisia	Frisian	198	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Frisia	data\ui\flags\	data\ui\flags\	cha_christian		0	false	false	92	92	You are attacking the Duchy of Frisia!	You are defending against the Duchy of Frisia!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	343E7B	000000	000000	000000	000000	000000	000000	343E7B
cha_fact_gascony	2041790663	bel_sub_cult_roman	playable	Duchy of Gascony	Gascony	198	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Gascony	data\ui\flags\	data\ui\flags\	cha_spanish		0	false	false	92	92	You are attacking the Duchy of Gascony!	You are defending against the Duchy of Gascony!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	7D8F75	000000	000000	000000	000000	000000	000000	7D8F75
cha_fact_glywysing	2041790716	att_sub_cult_barbarian_celtic	playable	Kingdom of Glywysing	Glywysing	262	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Glywysing	data\ui\flags\	data\ui\flags\	cha_welsh		0	false	false	92	92	You are attacking the Kingdom of Glywysing!	You are defending against the Kingdom of Glywysing!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	CBDAD7	000000	000000	000000	000000	000000	000000	CBDAD7
cha_fact_granada	2041790692	att_sub_cult_eastern_sassanid	playable	Emirate of Granada	Granadan	215	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Granada	data\ui\flags\	data\ui\flags\	cha_muslim		0	false	false	92	92	You are attacking the Emirate of Granada!	You are defending against the Emirate of Granada!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_eastern_sassanid	C54E48	000000	000000	000000	000000	000000	000000	C54E48
cha_fact_gwynedd	2041790721	att_sub_cult_barbarian_celtic	playable	Kingdom of Gwynedd	Gwynedd	262	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Gwynedd	data\ui\flags\	data\ui\flags\	cha_welsh		0	false	false	92	92	You are attacking the Kingdom of Gwynedd!	You are defending against the Kingdom of Gwynedd!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	760A11	000000	000000	000000	000000	000000	000000	762E1F
cha_fact_kent	2041790728	att_sub_cult_barbarian_germanic_west	playable	Kingdom of Kent	Kentish	191	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Kent	data\ui\flags\	data\ui\flags\	cha_english		0	false	false	92	92	You are attacking the Kingdom of Kent!	You are defending against the Kingdom of Kent!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_west	AD1F2F	000000	000000	000000	000000	000000	000000	A62416
cha_fact_leinster	2041790733	att_sub_cult_barbarian_celtic	playable	Kingdom of Leinster	Leinster	203	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Leinster	data\ui\flags\	data\ui\flags\	cha_irish		0	false	false	92	92	You are attacking the Kingdom of Leinster!	You are defending against the Kingdom of Leinster!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	B34246	000000	000000	000000	000000	000000	000000	B34246
cha_fact_lombards	2041790602	att_sub_cult_roman_east	playable	Kingdom of the Lombards	Lombard	212	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Lombards	data\ui\flags\	data\ui\flags\	cha_lombard		0	false	false	92	92	You are attacking the Kingdom of the Lombards!	You are defending against the Kingdom of the Lombards!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks	cha_win_lombards	att_sub_cult_roman_east	A81D15	000000	000000	000000	000000	000000	000000	90251F
cha_fact_mercia	2041790590	att_sub_cult_barbarian_germanic_west	playable	Kingdom of Mercia	Mercian	191	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Mercia	data\ui\flags\	data\ui\flags\	cha_english		0	false	false	92	92	You are attacking the Kingdom of Mercia!	You are defending against the Kingdom of Mercia!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks	cha_win_mercia	att_sub_cult_barbarian_germanic_west	4C7BA2	000000	000000	000000	000000	000000	000000	6587A3
cha_fact_munster	2041790734	att_sub_cult_barbarian_celtic	playable	Kingdom of Munster	Munster	203	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Munster	data\ui\flags\	data\ui\flags\	cha_irish		0	false	false	92	92	You are attacking the Kingdom of Munster!	You are defending against the Kingdom of Munster!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	9F5F46	000000	000000	000000	000000	000000	000000	A65738
cha_fact_nordalingans	2041790765	att_sub_cult_barbarian_germanic_north	playable	Nordalbingia	Nordalingan	191	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Nordalbingia	data\ui\flags\	data\ui\flags\	cha_saxon		0	false	false	92	92	You are attacking the Nordalbingians!	You are defending against the Nordalbingians!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_north	3C3022	000000	000000	000000	000000	000000	000000	3C3022
cha_fact_northumbria	2041790735	att_sub_cult_barbarian_germanic_west	playable	Kingdom of Northumbria	Northumbrian	191	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Northumbria	data\ui\flags\	data\ui\flags\	cha_english		0	false	false	92	92	You are attacking the Kingdom of Northumbria!	You are defending against the Kingdom of Northumbria!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_west	ECC03B	000000	000000	000000	000000	000000	000000	ECC03B
cha_fact_obodrites	2041790768	att_sub_cult_barbarian_germanic_east	playable	Obodrite	Obodrite	242	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Obodrites	data\ui\flags\	data\ui\flags\	cha_slavic		0	false	false	92	92	You are attacking the Obodrites!	You are defending against the Obodrite!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_east	C4AA93	000000	000000	000000	000000	000000	000000	C4AA93
cha_fact_pamplona	2041790670	bel_sub_cult_roman	playable	Duchy of Pamplona	Pamplonan	250	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Pamplona	data\ui\flags\	data\ui\flags\	cha_christian		0	false	false	92	92	You are attacking the Duchy of Pamplona!	You are defending against the Duchy of Pamplona!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	23415B	000000	000000	000000	000000	000000	000000	23415B
cha_fact_papal_states	2041790771	bel_sub_cult_roman	playable	Papal States	Papal	234	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Papal_States	data\ui\flags\	data\ui\flags\	cha_christian		0	false	false	92	92	You are attacking the Papal States!	You are defending against the Papal States!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	740A00	000000	000000	000000	000000	000000	000000	6A0900
cha_fact_picts	2041790748	att_sub_cult_barbarian_celtic	playable	Kingdom of the Picts	Pictish	224	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Picts	data\ui\flags\	data\ui\flags\	cha_pict		0	false	false	92	92	You are attacking the Kingdom of the Picts!	You are defending against the Kingdom of the Picts!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	866846	000000	000000	000000	000000	000000	000000	866846
cha_fact_powys	2041790742	att_sub_cult_barbarian_celtic	playable	Kingdom of Powys	Powys	262	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Powys	data\ui\flags\	data\ui\flags\	cha_welsh		0	false	false	92	92	You are attacking the Kingdom of Powys!	You are defending against the Kingdom of Powys!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	FEEE8E	000000	000000	000000	000000	000000	000000	FEEE8E
cha_fact_provence	2041790677	bel_sub_cult_roman	playable	Duchy of Provence	Provence	198	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Provence	data\ui\flags\	data\ui\flags\	cha_christian		0	false	false	92	92	You are attacking the Duchy of Provence!	You are defending against the Duchy of Provence!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	9AA8C2	000000	000000	000000	000000	000000	000000	9AA8C2
cha_fact_rebel_avars	2041790837	att_sub_cult_nomadic_sarmatian	playable	Avar Rebels	Avar	132	charlemagne	charlemagne	true	false	false	data\ui\	data\ui\flags\Avar_Rebels	data\ui\flags\	data\ui\flags\	cha_avar		0	false	false	92	92	You are attacking Avar Rebels!	You are defending against Avar Rebels!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_nomadic_sarmatian	716B6A	000000	000000	000000	000000	000000	000000	716B6A
cha_fact_rebel_christian	2041790846	bel_sub_cult_roman	playable	Christian Rebels	Christian	198	charlemagne	charlemagne	true	false	false	data\ui\	data\ui\flags\Christian_Rebels	data\ui\flags\	data\ui\flags\	cha_christian		0	false	false	92	92	You are attacking Christian Rebels!	You are defending against Christian Rebels!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	716B6A	000000	000000	000000	000000	000000	000000	716B6A
cha_fact_rebel_english	2041790853	att_sub_cult_barbarian_germanic_west	playable	English Rebels	English	191	charlemagne	charlemagne	true	false	false	data\ui\	data\ui\flags\English_Rebels	data\ui\flags\	data\ui\flags\	cha_english		0	false	false	92	92	You are attacking English Rebels!	You are defending against English Rebels!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_west	716B6A	000000	000000	000000	000000	000000	000000	716B6A
cha_fact_rebel_frankish	2041790854	att_sub_cult_roman_west	playable	Frankish Rebels	Frankish	198	charlemagne	charlemagne	true	false	false	data\ui\	data\ui\flags\Frankish_Rebels	data\ui\flags\	data\ui\flags\	cha_frankish		0	false	false	92	92	You are attacking Frankish Rebels!	You are defending against Frankish Rebels!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_roman_west	716B6A	000000	000000	000000	000000	000000	000000	716B6A
cha_fact_rebel_irish	2041790855	att_sub_cult_barbarian_celtic	playable	Irish Rebels	Irish	203	charlemagne	charlemagne	true	false	false	data\ui\	data\ui\flags\Irish_Rebels	data\ui\flags\	data\ui\flags\	cha_irish		0	false	false	92	92	You are attacking Irish Rebels!	You are defending against Irish Rebels!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	716B6A	000000	000000	000000	000000	000000	000000	716B6A
cha_fact_rebel_italian	2041790856	att_sub_cult_roman_east	playable	Italian Rebels	Italian	234	charlemagne	charlemagne	true	false	false	data\ui\	data\ui\flags\Italian_Rebels	data\ui\flags\	data\ui\flags\	cha_lombard		0	false	false	92	92	You are attacking Italian Rebels!	You are defending against Italian Rebels!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_roman_east	716B6A	000000	000000	000000	000000	000000	000000	716B6A
cha_fact_rebel_muslim	2041790966	att_sub_cult_eastern_sassanid	playable	Muslim Rebels	Muslim	215	charlemagne	charlemagne	true	false	false	data\ui\	data\ui\flags\Muslim_Rebels	data\ui\flags\	data\ui\flags\	cha_muslim		0	false	false	92	92	You are attacking Muslim Rebels!	You are defending against Muslim Rebels!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_eastern_sassanid	716B6A	000000	000000	000000	000000	000000	000000	716B6A
cha_fact_rebel_pict	2041790865	att_sub_cult_barbarian_celtic	playable	Pictish Rebels	Pictish	224	charlemagne	charlemagne	true	false	false	data\ui\	data\ui\flags\Pict_Rebels	data\ui\flags\	data\ui\flags\	cha_pict		0	false	false	92	92	You are attacking Pictish Rebels!	You are defending against Pictish Rebels!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	716B6A	000000	000000	000000	000000	000000	000000	716B6A
cha_fact_rebel_roman	2041790872	bel_sub_cult_roman	playable	Roman Rebels	Roman	234	charlemagne	charlemagne	true	false	false	data\ui\	data\ui\flags\Roman_Rebels	data\ui\flags\	data\ui\flags\	cha_roman		0	false	false	92	92	You are attacking Roman Rebels!	You are defending against Roman Rebels!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	716B6A	000000	000000	000000	000000	000000	000000	716B6A
cha_fact_rebel_saxon	2041790874	att_sub_cult_barbarian_germanic_north	playable	Saxon Rebels	Saxon	191	charlemagne	charlemagne	true	false	false	data\ui\	data\ui\flags\Saxon_Rebels	data\ui\flags\	data\ui\flags\	cha_saxon		0	false	false	92	92	You are attacking Saxon Rebels!	You are defending against Saxon Rebels!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_north	716B6A	000000	000000	000000	000000	000000	000000	716B6A
cha_fact_rebel_slavic	2041790878	att_sub_cult_barbarian_germanic_east	playable	Slavic Rebels	Slavic	242	charlemagne	charlemagne	true	false	false	data\ui\	data\ui\flags\Slavic_Rebels	data\ui\flags\	data\ui\flags\	cha_slavic		0	false	false	92	92	You are attacking Slavic Rebels!	You are defending against Slavic Rebels!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_east	716B6A	000000	000000	000000	000000	000000	000000	716B6A
cha_fact_rebel_spanish	2041790879	bel_sub_cult_roman	playable	Spanish Rebels	Spanish	250	charlemagne	charlemagne	true	false	false	data\ui\	data\ui\flags\Spanish_Rebels	data\ui\flags\	data\ui\flags\	cha_spanish		0	false	false	92	92	You are attacking Spanish Rebels!	You are defending against Spanish Rebels!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	716B6A	000000	000000	000000	000000	000000	000000	716B6A
cha_fact_rebel_viking	2041790883	att_sub_cult_barbarian_germanic_north	playable	Viking Rebels	Viking	252	charlemagne	charlemagne	true	false	false	data\ui\	data\ui\flags\Viking_Rebels	data\ui\flags\	data\ui\flags\	cha_viking		0	false	false	92	92	You are attacking Viking Rebels!	You are defending against Viking Rebels!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_north	716B6A	000000	000000	000000	000000	000000	000000	716B6A
cha_fact_rebel_welsh	2041790893	att_sub_cult_barbarian_celtic	playable	Welsh Rebels	Welsh	262	charlemagne	charlemagne	true	false	false	data\ui\	data\ui\flags\Welsh_Rebels	data\ui\flags\	data\ui\flags\	cha_welsh		0	false	false	92	92	You are attacking Welsh Rebels!	You are defending against Welsh Rebels!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	716B6A	000000	000000	000000	000000	000000	000000	716B6A
cha_fact_separatist_avars	2041790898	att_sub_cult_nomadic_sarmatian	playable	Nomad Separatists	Avar	132	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Avar_Separatists	data\ui\flags\	data\ui\flags\	cha_avar		0	false	false	92	92	You are attacking Nomad Separatists!	You are defending against Nomad Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_nomadic_sarmatian	E3B46B	000000	000000	000000	000000	000000	000000	E3B46B
cha_fact_separatist_avars_cw	2041790983	att_sub_cult_nomadic_sarmatian	playable	Avar Separatists	Avar	132	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Avar_Separatists	data\ui\flags\	data\ui\flags\	cha_avar		0	false	false	92	92	You are attacking Avar Separatists!	You are defending against Avar Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_nomadic_sarmatian	E3B46B	000000	000000	000000	000000	000000	000000	E3B46B
cha_fact_separatist_christian	2041790902	bel_sub_cult_roman	playable	Christian Separatists	Christian	198	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Christian_Separatists	data\ui\flags\	data\ui\flags\	cha_christian		0	false	false	92	92	You are attacking the Christian Separatists!	You are defending against Christian Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	E4D9C7	000000	000000	000000	000000	000000	000000	E4D9C7
cha_fact_separatist_english	2041790905	att_sub_cult_barbarian_germanic_west	playable	English Separatists	English	191	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\English_Separatists	data\ui\flags\	data\ui\flags\	cha_english		0	false	false	92	92	You are attacking the English Separatists!	You are defending against English Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_west	AB4D12	000000	000000	000000	000000	000000	000000	AB4D12
cha_fact_separatist_english_cw	2041790985	att_sub_cult_barbarian_germanic_west	playable	Mercian Separatists	English	191	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\English_Separatists	data\ui\flags\	data\ui\flags\	cha_english		0	false	false	92	92	You are attacking Mercian Separatists!	You are defending against Mercian Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_west	AB4D12	000000	000000	000000	000000	000000	000000	AB4D12
cha_fact_separatist_frankish	2041790908	att_sub_cult_roman_west	playable	Frankish Separatists	Frankish	198	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Frankish_Separatists	data\ui\flags\	data\ui\flags\	cha_frankish		0	false	false	92	92	You are attacking the Frankish Separatists!	You are defending against Frankish Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_roman_west	7A6565	000000	000000	000000	000000	000000	000000	7A6565
cha_fact_separatist_frankish_cw	2041790991	att_sub_cult_roman_west	playable	Austrasian Separatists	Frankish	198	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Frankish_Separatists	data\ui\flags\	data\ui\flags\	cha_frankish		0	false	false	92	92	You are attacking Austrasian Separatists!	You are defending against Austrasian Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_roman_west	7A6565	000000	000000	000000	000000	000000	000000	7A6565
